ts_utc,open,high,low,close,volume,amount,source
1787303400,2391.91,2405.38,2391.91,2398.67,275.7369414,661609.488777481019,kucoin_legacy
1787303700,2399.12,2399.59,2386.62,2389.31,375.2946579,897617.365180355031,kucoin_legacy
1787304000,2389.74,2394.36,2384.17,2387.75,300.0188945,716761.237849788042,kucoin_legacy
1787304300,2387.74,2393.89,2385.08,2389.91,102.4749732,244781.204959046008,kucoin_legacy
1787304600,2389.43,2399.29,2385.82,2395.58,261.1288909,624123.090971732978,kucoin_legacy
1787304900,2395.58,2401.64,2393.7,2399.83,152.6754757,365965.28950390598,kucoin_legacy
1787305200,2399.83,2411.48,2397.9,2407.68,177.4190441,426856.256394941011,kucoin_legacy
1787305500,2407.47,2413.83,2404.94,2411.94,259.1578441,624501.592305492959,kucoin_legacy
1787305800,2412.74,2416.3,2405.75,2407.76,104.1496742,251067.79154344101,kucoin_legacy
1787306100,2407.36,2409.15,2391.48,2404.53,198.8557047,477348.086035269022,kucoin_legacy
1787306400,2404.24,2404.83,2395.17,2395.86,116.5106625,279587.073702906026,kucoin_legacy
1787306700,2396.75,2402.18,2394.62,2396.25,169.3920417,406134.702499618987,kucoin_legacy
1787307000,2396.26,2405.81,2396.26,2401.57,179.2024021,430547.384036217001,kucoin_legacy
1787307300,2401.43,2411.31,2400.93,2410.98,109.0642719,262425.716078760976,kucoin_legacy
1787307600,2410.98,2410.98,2404.45,2404.45,111.20676805,267639.426857753482,kucoin_legacy
1787307900,2404.46,2405.6,2390.97,2400.21,266.839642,639367.170836386969,kucoin_legacy
1787308200,2399.93,2401.82,2392.7,2393.44,157.325217,377082.754210869025,kucoin_legacy
1787308500,2392.8,2399.01,2391.47,2396.83,97.2119569,232919.353991464013,kucoin_legacy
1787308800,2396.73,2398.76,2393.44,2397.32,73.567775,176285.673822493991,kucoin_legacy
1787309100,2397.58,2405.07,2397.58,2399.71,69.6814665,167345.47560104201,kucoin_legacy
1787309400,2399.44,2399.45,2395.33,2397.23,78.9139992,189149.326038850995,kucoin_legacy
1787309700,2397.8,2398.77,2393.43,2395.56,66.4870931,159340.726447163994,kucoin_legacy
1787310000,2395.47,2396.61,2389.3,2396.61,76.0008183,181777.925337738998,kucoin_legacy
1787310300,2396.61,2399.15,2391.67,2391.67,139.0023849,333056.037350679981,kucoin_legacy
1787310600,2392.01,2392.64,2377.1,2385.9,261.5929479,623437.753066097037,kucoin_legacy
1787310900,2386.02,2386.02,2373,2374.87,251.7005611,598593.765952256974,kucoin_legacy
1787311200,2374.84,2388.67,2373.98,2384.29,384.0906699,915591.91402619204,kucoin_legacy
1787311500,2384.29,2386.31,2381.3,2385.52,131.7007245,313932.586784298008,kucoin_legacy
1787311800,2385.76,2386.88,2357,2360.46,717.6478909,1701290.750853134086,kucoin_legacy
1787312100,2360.98,2379.19,2356.2,2374.88,521.3839061,1235188.739822424017,kucoin_legacy
1787312400,2374.88,2377.72,2371.79,2373.83,140.0085233,332452.160381387977,kucoin_legacy
1787312700,2373.74,2376.56,2361.85,2368.91,265.6977626,629137.979521626025,kucoin_legacy
1787313000,2368.91,2376.66,2366.8,2376.65,129.0499665,306291.500856365019,kucoin_legacy
1787313300,2376.66,2376.84,2368.82,2370.43,172.4215192,408906.170678006019,kucoin_legacy
1787313600,2370.63,2374.42,2365.23,2370.28,133.5072632,316347.901848262991,kucoin_legacy
1787313900,2370.9,2377.19,2370.9,2373.1,227.763317964267,540935.256912027253,kucoin_legacy
1787314200,2372.65,2379.89,2371.2,2378.89,191.3118609,454472.804812629998,kucoin_legacy
1787314500,2377.89,2377.89,2374.25,2374.68,136.4367877,324138.591584072972,kucoin_legacy
1787314800,2374.69,2376.73,2369.5,2375.58,412.6190201,979138.23657984403,kucoin_legacy
1787315100,2375.58,2376.54,2372.85,2374.85,87.9413664,208858.259062572004,kucoin_legacy
1787315400,2374.84,2376.73,2373.05,2375.32,43.4333678,103136.188125974004,kucoin_legacy
1787315700,2376.61,2389.3,2376.61,2389.3,183.2639208,436879.664702304988,kucoin_legacy
1787316000,2389.37,2395.72,2387.89,2394.53,301.210313,720657.478263583034,kucoin_legacy
1787316300,2394.82,2395.12,2389.77,2394.72,129.41183131,309708.589627769776,kucoin_legacy
1787316600,2395.74,2397.22,2385.11,2386.51,243.90093143,583202.308613020577,kucoin_legacy
1787316900,2386.72,2389.9,2385.53,2387.94,92.2062931,220180.322351070994,kucoin_legacy
1787317200,2389.08,2390.3,2384.17,2390.3,79.8929746,190610.00063808501,kucoin_legacy
1787317500,2390.3,2396.2,2389.07,2390.73,128.3067886,306928.223106349004,kucoin_legacy
1787317800,2390.73,2391.05,2384.62,2391.05,168.506925,402190.336176806013,kucoin_legacy
1787318100,2391.05,2391.25,2382.81,2386.07,116.2652732,277335.739182588994,kucoin_legacy
1787318400,2385.66,2385.66,2381.86,2384.73,76.49643628,182333.427667256008,kucoin_legacy
1787318700,2384.73,2391.04,2382.84,2386.44,281.3103798,671553.112915472942,kucoin_legacy
1787319000,2386.45,2386.45,2370.91,2375.84,508.9549816,1209484.080358315958,kucoin_legacy
1787319300,2375.33,2388.97,2368.09,2388.96,344.2743833,818822.096823384054,kucoin_legacy
1787319600,2388.96,2398.71,2388.56,2394.93,387.4716191,927505.718289106037,kucoin_legacy
1787319900,2395.22,2402.24,2392,2402.24,361.3571666,866601.61705814302,kucoin_legacy
1787320200,2402.25,2406.6,2387,2388.86,375.4357585,899518.790798192029,kucoin_legacy
1787320500,2389.44,2392.99,2382.2,2387.27,175.6572143,419329.338893226988,kucoin_legacy
1787320800,2387.75,2387.75,2374.75,2374.75,378.0024879,899194.117959331023,kucoin_legacy
1787321100,2374.9,2386.06,2374.22,2381.14,136.837813,325972.881148241984,kucoin_legacy
1787321400,2381.14,2386.41,2375.6,2378.91,157.5671736,375275.457284490985,kucoin_legacy
1787321700,2379.67,2384.68,2371.81,2371.81,179.092835,425523.325640518975,kucoin_legacy
1787322000,2371.81,2383.57,2369.45,2381.44,335.2487387,796266.653512906982,kucoin_legacy
1787322300,2381.52,2392.31,2379.78,2392.1,326.2050868,779048.670534402947,kucoin_legacy
1787322600,2392.32,2397.39,2390.01,2393.05,168.3794541,403153.712734224973,kucoin_legacy
1787322900,2392.98,2393.87,2377.73,2378.4,396.7809786,946897.949429263012,kucoin_legacy
1787323200,2379.29,2386.55,2378.77,2386.32,177.6899833,423511.585995336005,kucoin_legacy
1787323500,2385.82,2391.66,2385.82,2390.78,159.4848006,381089.294351026998,kucoin_legacy
1787323800,2390.81,2392.73,2388.19,2388.2,99.8256092,238650.173952859011,kucoin_legacy
1787324100,2388.55,2394.29,2388.09,2393.66,78.3368783,187394.936821043986,kucoin_legacy
1787324400,2393.68,2396.79,2391.29,2395.35,202.3142372,484437.604588283983,kucoin_legacy
1787324700,2395.29,2402.57,2393.67,2402.13,269.9072122,647484.300666769035,kucoin_legacy
1787325000,2402.61,2406.54,2396.94,2402.01,273.75038486,657970.22629506723,kucoin_legacy
1787325300,2402.36,2408.22,2396.93,2400.23,192.1530002,461531.322781160008,kucoin_legacy
1787325600,2401.25,2404.2,2396.94,2399.97,101.99166337,244783.094272725604,kucoin_legacy
1787325900,2399.58,2403.13,2397.86,2398.55,88.3415502,212113.748938951001,kucoin_legacy
1787326200,2398.55,2402.69,2395.6,2396.58,134.2600203,322338.953062565008,kucoin_legacy
1787326500,2396.53,2401.47,2394.2,2400.5,131.5837882,315452.760225074016,kucoin_legacy
1787326800,2400.36,2403.33,2399.27,2399.78,88.9318108,213509.989065517002,kucoin_legacy
1787327100,2399.98,2402.64,2398.39,2399.16,83.7720478,201114.653906218999,kucoin_legacy
1787327400,2399.39,2403.56,2396.38,2396.45,191.3120478,458879.917865804979,kucoin_legacy
1787327700,2396.46,2397.38,2392.24,2393.39,41.3130413,98931.465362162999,kucoin_legacy
1787328000,2393.39,2397.16,2389.49,2391.25,153.3973311,366927.646749048028,kucoin_legacy
1787328300,2390.96,2392.18,2385,2387.84,166.0219288,396403.109547164,kucoin_legacy
1787328600,2387.14,2393.12,2384.34,2384.34,116.0245753,277238.440126530011,kucoin_legacy
1787328900,2384.24,2401.88,2383.94,2395.22,178.5697079,427388.949150570028,kucoin_legacy
1787329200,2395.21,2400.3,2393.57,2396.51,141.445354,339017.562850651972,kucoin_legacy
1787329500,2396.4,2402.6,2394.82,2402.32,106.4939785,255566.080439189012,kucoin_legacy
1787329800,2402.18,2402.8,2398.81,2401.94,97.8961409,235036.769574325008,kucoin_legacy
1787330100,2402.18,2402.39,2399.62,2400.99,52.6521579,126420.884623525999,kucoin_legacy
1787330400,2401.31,2401.88,2399.24,2401.55,99.0127223,237696.214318303013,kucoin_legacy
1787330700,2401.35,2409.89,2400.93,2408.42,194.5041638,468040.85579573299,kucoin_legacy
1787331000,2408.2,2412.53,2407.47,2409.9,176.5134351,425361.517002668988,kucoin_legacy
1787331300,2409.19,2409.19,2405.66,2405.67,61.3797008,147732.063737130986,kucoin_legacy
1787331600,2405.67,2410.71,2404.16,2407.82,94.4181011,227255.198805024993,kucoin_legacy
1787331900,2407.81,2421.31,2407.33,2415.33,436.9274498,1055857.4013859611,kucoin_legacy
1787332200,2415.33,2418.67,2411.83,2415.28,305.0836234,736800.763210066012,kucoin_legacy
1787332500,2415.34,2415.53,2408.24,2409.65,273.77425433,660634.018751692027,kucoin_legacy
1787332800,2409.4,2409.83,2403.17,2403.18,186.1047678,447992.625979474979,kucoin_legacy
1787333100,2403.92,2416.2,2401.96,2416.2,249.0678496,600227.111279145,kucoin_legacy
1787333400,2416.2,2421.47,2414.49,2420.43,170.6407636,412735.737932546996,kucoin_legacy
1787333700,2420.37,2423.42,2416.86,2423.42,202.83022695,490971.246354715026,kucoin_legacy
1787334000,2423.08,2426.18,2418.69,2419.63,169.99820049,411950.0689255998,kucoin_legacy
1787334300,2419.85,2427.54,2416.75,2423.88,112.6449203,272770.461201799975,kucoin_legacy
1787334600,2423.87,2425.79,2422.44,2423.05,65.84816,159639.203051688004,kucoin_legacy
1787334900,2422.57,2427.05,2422.57,2423.24,66.64668238,161630.789404191397,kucoin_legacy
1787335200,2423.61,2426.46,2423.06,2425.66,60.082177,145675.206250801013,kucoin_legacy
1787335500,2425.66,2427.08,2421.22,2421.22,105.1001462,254908.770181392989,kucoin_legacy
1787335800,2421.14,2425.17,2417.35,2422.95,104.5954992,253258.409447690996,kucoin_legacy
1787336100,2422.53,2427.48,2422.33,2427.48,143.2729476,347446.986571406014,kucoin_legacy
1787336400,2427.47,2431.95,2426.73,2426.73,176.632158,429163.935144631017,kucoin_legacy
1787336700,2426.55,2427.77,2424.03,2424.67,124.5708294,302192.244303791027,kucoin_legacy
1787337000,2424.66,2426.59,2422.55,2425.87,113.1787506,274388.224407478992,kucoin_legacy
1787337300,2425.6,2425.6,2417.04,2421.81,161.5501749,390808.38697728602,kucoin_legacy
1787337600,2421.81,2422.26,2406.61,2408.19,236.3168535,570008.68903123599,kucoin_legacy
1787337900,2408.19,2408.2,2395.74,2397.54,472.1860982,1133965.766071260907,kucoin_legacy
1787338200,2398.46,2410.1,2398.26,2408.19,231.1775854,555917.570433767978,kucoin_legacy
1787338500,2408.42,2421.84,2407.63,2420.66,232.1724364,560984.018431261997,kucoin_legacy
1787338800,2420.32,2420.94,2407.6,2408.23,241.4789001,582632.205874852021,kucoin_legacy
1787339100,2408.04,2413.98,2407.29,2413.29,62.8883954,151594.579568298999,kucoin_legacy
1787339400,2412.6,2415.67,2410.63,2415.56,60.3583756,145619.111828107998,kucoin_legacy
1787339700,2415.1,2415.1,2408,2412.1,30.324593,73112.880718204993,kucoin_legacy
1787340000,2412.09,2415.42,2409.79,2413.93,28.7973068,69488.828656922997,kucoin_legacy
1787340300,2413.92,2419.69,2413.92,2418.6,65.8555652,159205.484273328999,kucoin_legacy
1787340600,2418.6,2420.49,2415.8,2416.05,95.4173133,230659.841471010994,kucoin_legacy
1787340900,2415.23,2420.08,2414.03,2418.47,109.1095794,263731.275685378001,kucoin_legacy
1787341200,2418.2,2418.64,2414.5,2417.52,157.7659658,381354.527077110019,kucoin_legacy
1787341500,2417.51,2418.76,2414.63,2418.56,59.9065744,144799.483143588994,kucoin_legacy
1787341800,2418.55,2420.25,2414.04,2416.35,609.5613723,1473598.767040095059,kucoin_legacy
1787342100,2415.76,2416.22,2412.99,2413.96,199.4414635,481586.444506026979,kucoin_legacy
1787342400,2413.97,2427.34,2409.13,2427.2,485.4593026,1174775.466759124072,kucoin_legacy
1787342700,2427.2,2430.65,2420.2,2427.52,256.369629,621417.065559979994,kucoin_legacy
1787343000,2427.82,2430.41,2424.87,2425.98,91.35170086,221736.812618324388,kucoin_legacy
1787343300,2425.98,2433.86,2425.98,2431.11,208.7599038,507382.581410714018,kucoin_legacy
1787343600,2431.36,2448.32,2430.51,2444.57,489.9180604,1195437.762546944898,kucoin_legacy
1787343900,2444.15,2447.64,2437.05,2445.58,688.3419731,1679839.809825493023,kucoin_legacy
1787344200,2445.76,2445.76,2437.46,2438.74,236.2592907,576875.893147506053,kucoin_legacy
1787344500,2438.74,2442.35,2433.33,2434.45,147.0362643,358240.338071893028,kucoin_legacy
1787344800,2434.13,2439.45,2434.13,2437.66,119.3069134,290861.75381917198,kucoin_legacy
1787345100,2437.66,2437.66,2427.57,2434.72,107.805355,262180.305428465013,kucoin_legacy
1787345400,2434.55,2444.84,2434.13,2439.46,112.0637737,273430.090343596996,kucoin_legacy
1787345700,2439.7,2441.83,2438.52,2441.21,61.4226502,149883.164528682013,kucoin_legacy
1787346000,2441.2,2441.86,2439.47,2440.39,62.8424124,153370.753282855992,kucoin_legacy
1787346300,2440.39,2440.54,2434.77,2436.64,88.9628845,216815.595089698996,kucoin_legacy
1787346600,2436.64,2460.61,2436.36,2450.46,664.914352735489,1630343.037323928671,kucoin_legacy
1787346900,2449.54,2457.14,2444.59,2456.77,251.0855774,615822.752074979013,kucoin_legacy
1787347200,2456.53,2483.28,2449.05,2483.16,654.75002591,1616210.897494361037,kucoin_legacy
1787347500,2483.16,2489.29,2473.34,2480.02,473.77339397,1175346.808755528182,kucoin_legacy
1787347800,2479.76,2498,2476.34,2492.24,426.5153963,1061363.579222104046,kucoin_legacy
1787348100,2493.68,2493.68,2476.67,2477.38,293.8377045,729201.421644398943,kucoin_legacy
1787348400,2477.85,2486.35,2476.66,2485.82,586.7133882,1456400.230101813097,kucoin_legacy
1787348700,2485.32,2495.67,2483.07,2490.61,307.5587609,765252.782592348987,kucoin_legacy
1787349000,2490.6,2520.9,2486.81,2520.33,653.157233535101,1635782.050396775361,kucoin_legacy
1787349300,2520.32,2521.54,2507.05,2513.51,423.7481072,1064638.127438110067,kucoin_legacy
1787349600,2513.05,2534.82,2507.39,2528.47,565.6918841,1426376.12470025802,kucoin_legacy
1787349900,2527.49,2547.38,2524.08,2541.12,495.05897,1255850.71578396298,kucoin_legacy
1787350200,2541.38,2545.69,2531.38,2541.81,322.3901647,818601.668829659,kucoin_legacy
1787350500,2541.79,2543.11,2528.6,2541.63,388.5314549,985292.778061139979,kucoin_legacy
1787350800,2541.63,2541.63,2529.96,2530.52,180.4619987,457351.049385100021,kucoin_legacy
1787351100,2530.53,2535.57,2528.65,2532.86,131.9152205,334047.363038718002,kucoin_legacy
1787351400,2534.38,2535.14,2510.76,2522.45,413.1094642,1039855.333163819043,kucoin_legacy
1787351700,2522.08,2533.54,2520.15,2529.29,147.9711125,374265.370968642994,kucoin_legacy
1787352000,2529.71,2533.87,2527.17,2529.66,131.1396337,331902.364264552016,kucoin_legacy
1787352300,2529.18,2529.18,2517.76,2518.52,239.6391641,604616.431441443972,kucoin_legacy
1787352600,2518.39,2529.6,2514,2524.36,263.6196854,664597.509249042952,kucoin_legacy
1787352900,2524.23,2527.4,2519.75,2521.84,98.2100294,247883.014885885001,kucoin_legacy
1787353200,2522.83,2525.15,2515.4,2517.57,215.3277502,542488.548984949011,kucoin_legacy
1787353500,2517.75,2522.74,2516.47,2520.35,198.0076004,498890.518913624983,kucoin_legacy
1787353800,2519.94,2526.7,2519.72,2524.72,142.2272092,358864.360519242007,kucoin_legacy
1787354100,2524.13,2537.37,2524.06,2535.11,217.2384593,549689.778933461988,kucoin_legacy
1787354400,2535.1,2546.97,2533.82,2536.46,368.3225997,935498.27067201701,kucoin_legacy
1787354700,2536.46,2537.17,2522.03,2525.71,285.8691312,722829.802260542987,kucoin_legacy
1787355000,2526.67,2531.38,2521.98,2524.73,151.5493516,382864.589436767972,kucoin_legacy
1787355300,2525.16,2525.16,2516.37,2516.37,151.712647,382375.837726822007,kucoin_legacy
1787355600,2516.59,2525.2,2512.25,2524,229.0276959,576453.52170550602,kucoin_legacy
1787355900,2524,2525.3,2517.52,2521.11,180.9178167,456109.827615086979,kucoin_legacy
1787356200,2520.73,2520.73,2509.71,2514.38,228.1344273,573561.11511400796,kucoin_legacy
1787356500,2514.64,2517.3,2511.6,2516.23,90.814285,228373.02132972001,kucoin_legacy
1787356800,2516.03,2522.75,2507.09,2512.43,204.6112809,514556.982238264987,kucoin_legacy
1787357100,2510.49,2510.56,2491.53,2498.13,357.6782705,893592.678839834058,kucoin_legacy
1787357400,2498.13,2506.64,2495.31,2501.53,266.7113625,667255.457404447021,kucoin_legacy
1787357700,2501.54,2507.67,2498.81,2505.12,182.407228,456670.641738864011,kucoin_legacy
1787358000,2504.67,2511.49,2504.67,2510.44,99.4653341,249441.757569873007,kucoin_legacy
1787358300,2510.63,2511.87,2505.69,2506.77,120.2989721,301872.228396306979,kucoin_legacy
1787358600,2505.82,2515.79,2505.82,2510.2,127.7600621,320915.253397753986,kucoin_legacy
1787358900,2509.81,2513.32,2509.63,2511.41,51.9410915,130450.299673811998,kucoin_legacy
1787359200,2511.59,2511.73,2504.11,2508.92,54.3320609,136257.739903796988,kucoin_legacy
1787359500,2509.08,2515.79,2504.08,2515.61,124.4506952,312409.459017238987,kucoin_legacy
1787359800,2514.6,2518.69,2512.25,2514.28,137.0698058,344765.437039386015,kucoin_legacy
1787360100,2515.34,2522.38,2515.09,2522.28,141.0195768,355369.375014071993,kucoin_legacy
1787360400,2522.44,2526.97,2518.15,2526.97,277.4881692,699833.542429710971,kucoin_legacy
1787360700,2526.8,2528.54,2519.34,2520.7,222.1634155,560780.880444527022,kucoin_legacy
1787361000,2520.7,2524.25,2519.32,2520.23,56.2578888,141854.75661686901,kucoin_legacy
1787361300,2519.81,2525.14,2518,2518.82,78.9303473,198909.275114785007,kucoin_legacy
1787361600,2518.44,2519.79,2515.69,2518.14,56.5558699,142391.297686847014,kucoin_legacy
1787361900,2518.38,2520.58,2516.87,2517.59,42.5488656,107160.761629080996,kucoin_legacy
1787362200,2518.13,2527.49,2517.67,2521.36,179.07024036,451895.403176899999,kucoin_legacy
1787362500,2521.57,2521.9,2515.93,2515.94,194.6901612,490346.044773422007,kucoin_legacy
1787362800,2515.94,2517.67,2510.99,2513.77,168.4387833,423787.189499575994,kucoin_legacy
1787363100,2513.76,2518.13,2513.76,2514.48,45.3730141,114172.728741188999,kucoin_legacy
1787363400,2514.73,2519.1,2512.81,2519.1,97.458312,245182.077835689997,kucoin_legacy
1787363700,2519.1,2523.5,2506.79,2506.79,255.4382508,642972.46229371801,kucoin_legacy
1787364000,2507.36,2511.95,2503.74,2509.82,192.9530867,483850.663216412999,kucoin_legacy
1787364300,2510.09,2512.12,2507.72,2509.96,65.3824298,164118.768180424988,kucoin_legacy
1787364600,2509.71,2510.44,2508.25,2508.72,64.2572831,161249.440304865013,kucoin_legacy
1787364900,2508.73,2516.09,2507.74,2510.7,107.3277404,269630.360444662976,kucoin_legacy
1787365200,2511.18,2514.15,2510.19,2513.68,43.5915426,109530.340398418994,kucoin_legacy
1787365500,2513.51,2522.16,2513.5,2519.1,106.7255758,268774.13615230401,kucoin_legacy
1787365800,2518.98,2521.93,2508.05,2508.82,223.9305705,563498.336960077053,kucoin_legacy
1787366100,2509.08,2509.09,2495.97,2508.26,282.7627786,707749.363178991945,kucoin_legacy
1787366400,2508.56,2510.98,2506.73,2509.71,89.5218341,224612.866165309999,kucoin_legacy
1787366700,2509.93,2511.02,2504.46,2508.75,93.4167725,234223.389261197997,kucoin_legacy
1787367000,2508.87,2512.32,2506.87,2512.13,83.4672519,209493.741236653004,kucoin_legacy
1787367300,2511.72,2515.45,2510.91,2515.39,63.35214911,159219.076196362905,kucoin_legacy
1787367600,2515.48,2521.29,2512.65,2517.42,127.1241885,319813.175739706028,kucoin_legacy
1787367900,2517.02,2520.11,2515.5,2516.65,110.4215183,278038.386236315011,kucoin_legacy
1787368200,2515.88,2516.4,2512.56,2513.19,115.8035249,291143.657695004018,kucoin_legacy
1787368500,2513.38,2521.3,2512.59,2521.3,47.8819841,120567.079291696995,kucoin_legacy
1787368800,2521.3,2524.22,2519.14,2521.48,84.9904085,214381.667335173988,kucoin_legacy
1787369100,2522.43,2526.48,2518.55,2520.23,166.8228803,420997.579406943987,kucoin_legacy
1787369400,2520.01,2523.91,2517.4,2518.7,143.965582,362868.356679233024,kucoin_legacy
1787369700,2519.19,2520.3,2515.91,2519.48,65.8707365,165870.593193159992,kucoin_legacy
1787370000,2519.21,2519.21,2513.39,2517.67,97.1333167,244364.475246334012,kucoin_legacy
1787370300,2517.83,2519.87,2515.75,2518.31,102.2925608,257616.391073231003,kucoin_legacy
1787370600,2518.31,2522.75,2517.99,2519.75,134.7690109,339612.575715420011,kucoin_legacy
1787370900,2519.75,2520.26,2514.63,2514.96,70.6570799,177894.475548554998,kucoin_legacy
1787371200,2515.13,2518.33,2510.7,2514.29,936.1478233,2352992.014506048057,kucoin_legacy
1787371500,2514.29,2518.85,2514.29,2516.7,181.1398732,455864.693078587996,kucoin_legacy
1787371800,2516.7,2520.59,2516.7,2519.8,100.8771948,254173.200678616995,kucoin_legacy
1787372100,2519.77,2519.77,2506.24,2508.18,262.5822219,659782.44910312898,kucoin_legacy
1787372400,2508.18,2514.27,2508.18,2511.09,82.6421277,207599.43976573,kucoin_legacy
1787372700,2511.85,2517.01,2511.66,2517.01,86.6197685,217797.458780737012,kucoin_legacy
1787373000,2517.01,2523.81,2514.58,2522.44,100.4584169,253081.048874509986,kucoin_legacy
1787373300,2522.04,2528.76,2519.04,2521.98,284.8192588,719015.776612821966,kucoin_legacy
1787373600,2521.96,2530.16,2521.96,2528.47,128.926964,325906.657518264023,kucoin_legacy
1787373900,2528.15,2528.16,2517.69,2518.39,514.3579841,1297598.126715091988,kucoin_legacy
1787374200,2518.59,2519.27,2516.01,2518.99,144.1041335,362793.529451978975,kucoin_legacy
1787374500,2518.99,2518.99,2514.2,2515.13,125.8263455,316655.316487915989,kucoin_legacy
1787374800,2514.29,2518.29,2514.29,2516.11,132.4188847,333246.383856736997,kucoin_legacy
1787375100,2516.1,2517.91,2452.87,2452.88,1400.1357411,3473224.891519971192,kucoin_legacy
1787375400,2452.89,2460.47,2385.56,2445.61,4956.3612358,12030986.865227300674,kucoin_legacy
1787375700,2444.89,2453.44,2409.19,2436.78,1762.0350383,4282827.965881020762,kucoin_legacy
1787376000,2436.5,2444.86,2416.93,2432.58,1337.7815485,3251185.207050490193,kucoin_legacy
1787376300,2433.57,2446.8,2432.02,2438.11,470.78207275,1149128.732808054425,kucoin_legacy
1787376600,2438.21,2443.24,2423,2443.19,426.1461645,1037181.367591941962,kucoin_legacy
1787376900,2443.19,2449.03,2432.52,2432.52,317.0043105,773457.940657373052,kucoin_legacy
1787377200,2434.16,2436.32,2425.11,2433.29,203.1445483,493585.439389385981,kucoin_legacy
1787377500,2432.53,2442.61,2427.97,2440.62,250.7613951,611301.568188222009,kucoin_legacy
1787377800,2440.72,2445.95,2432.76,2436.79,221.9966149,541597.139967296971,kucoin_legacy
1787378100,2436.18,2443.26,2435.16,2439.78,304.3052228,742021.085879917955,kucoin_legacy
1787378400,2440.19,2443.69,2436.13,2437.11,165.6884405,404098.022740460001,kucoin_legacy
1787378700,2437.28,2437.28,2430.12,2434.95,158.9257606,386737.160705586022,kucoin_legacy
1787379000,2434.95,2435.45,2427.2,2427.64,138.5571329,336878.072020257008,kucoin_legacy
1787379300,2428.29,2433.75,2427.2,2429.38,192.6135596,468120.867738823988,kucoin_legacy
1787379600,2430.39,2437.3,2428.99,2436.45,172.9849033,420842.899850288988,kucoin_legacy
1787379900,2436.72,2437.31,2429.55,2429.98,93.5169442,227654.976046169002,kucoin_legacy
1787380200,2429.98,2430.18,2412.78,2417.95,388.5687573,940419.43539903604,kucoin_legacy
1787380500,2418.15,2437.16,2416.13,2434.94,277.8161375,674431.068228206015,kucoin_legacy
1787380800,2434.42,2439.82,2431.64,2431.64,312.6785179,761794.954572092043,kucoin_legacy
1787381100,2431.01,2436.22,2431.01,2435.13,140.7867508,342699.557820391026,kucoin_legacy
1787381400,2435.42,2439.38,2433.62,2435.64,159.8324843,389322.784163756995,kucoin_legacy
1787381700,2435.43,2439.71,2435,2437.97,89.0074395,216876.826504044991,kucoin_legacy
1787382000,2437.61,2447.41,2436.04,2446,95.6190214,233571.291436745989,kucoin_legacy
1787382300,2445.65,2447.46,2436.26,2437.03,146.5643926,358130.171141496976,kucoin_legacy
1787382600,2436.99,2438.08,2428.01,2434.48,251.9041089,612849.228900954011,kucoin_legacy
1787382900,2434.19,2435.48,2426.78,2429.74,200.1451159,486533.959686623013,kucoin_legacy
1787383200,2430.06,2439,2429.91,2438.75,123.2868125,300277.967957252986,kucoin_legacy
1787383500,2438.8,2441.57,2437.48,2441.57,120.997136,295144.37284426298,kucoin_legacy
1787383800,2441.62,2441.83,2438.59,2439.31,99.5375679,242905.050560058007,kucoin_legacy
1787384100,2439.73,2440.34,2436.85,2438,51.7626955,126228.639235587005,kucoin_legacy
1787384400,2438.1,2438.54,2431.94,2436.89,64.0851319,156105.425582927011,kucoin_legacy
1787384700,2436.89,2438.5,2433.83,2435.37,188.9811207,460253.507333469985,kucoin_legacy
1787385000,2434.19,2438.32,2433.03,2437.17,142.3563293,346709.638225727016,kucoin_legacy
1787385300,2437.18,2437.93,2431.82,2433.07,67.1288272,163401.176862483,kucoin_legacy
1787385600,2433.51,2437.34,2429.6,2429.6,98.0042364,238516.179308474995,kucoin_legacy
1787385900,2429.6,2435.03,2428.57,2433.5,78.6016467,191141.979426623002,kucoin_legacy
1787386200,2433.82,2440.64,2433.82,2439.97,157.288929,383718.550010145991,kucoin_legacy
1787386500,2440.01,2440.13,2433.2,2433.2,43.9990709,107273.271556735999,kucoin_legacy
1787386800,2434.09,2436.7,2432.71,2433.42,143.3756652,349042.52454889199,kucoin_legacy
1787387100,2433.03,2433.87,2423.61,2426.01,368.8864545,895294.222048899042,kucoin_legacy
1787387400,2426.26,2426.41,2415.58,2418.65,308.0255355,745581.051362217055,kucoin_legacy
1787387700,2418.71,2421.49,2415.09,2420.62,158.0325795,382235.263140822004,kucoin_legacy
1787388000,2420.47,2425.48,2412.28,2425.12,188.498617460587,455840.687942882534,kucoin_legacy
1787388300,2424.69,2424.69,2417.87,2422.38,184.51167,446522.015791285026,kucoin_legacy
1787388600,2423,2424.73,2420.65,2421.94,135.4581233,328149.947156350012,kucoin_legacy
1787388900,2422.18,2426.63,2421.91,2425.86,89.1356357,216041.874045912002,kucoin_legacy
1787389200,2425.85,2426.49,2413.23,2416.22,325.3629606,787069.750231705955,kucoin_legacy
1787389500,2416.7,2424.08,2414.99,2423.55,186.1481816,450550.987387010013,kucoin_legacy
1787389800,2423.37,2427.51,2421.13,2427.51,100.307076,243232.218126138003,kucoin_legacy
1787390100,2427.64,2429.37,2424.78,2425.81,82.7599478,200831.35984949299,kucoin_legacy
1787390400,2425.76,2429.39,2424.92,2425.51,70.340042,170720.581914812996,kucoin_legacy
