asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2026-03-26T11:09:28+00:00,2026-03-26T13:09:28+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T11-09-28Z.json,1774522800,2077.83,0.7633,-4.573,-4.228,5.3363,0.7633,-5.241,-3.8815,6.0043,4.3372,-6.2782,-2.004,10.6154,9.4045,-6.2782,5.294,15.6827,2,1,-0.5602,125,4,-6.2782,138,7,-6.2782,140,24,-6.2782,299,26,-6.2782
ETH-USDT,2026-03-26T13:54:05+00:00,2026-03-26T15:54:05+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T13-54-05Z.json,1774530000,2091.01,-0.2554,-5.8383,-5.1052,5.5829,-0.2554,-5.8383,-4.2051,5.5829,3.6796,-6.8689,-3.1879,10.5485,8.7149,-6.8689,3.5595,15.5839,123,1,-6.8689,125,1,-6.8689,136,5,-6.8689,138,22,-6.8689,298,22,-6.8689
ETH-USDT,2026-03-26T15:22:52+00:00,2026-03-26T17:22:52+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T15-22-52Z.json,1774537200,2062.92,0.859,-4.5562,-3.3981,5.4151,0.859,-4.5562,-1.7301,5.4151,5.0913,-5.6008,-0.0378,10.6921,10.1953,-5.6008,7.453,15.7961,5,3,-1.3951,94,3,-5.6008,121,20,-5.6008,134,20,-5.6008,146,79,-5.6008
ETH-USDT,2026-03-26T17:16:13+00:00,2026-03-26T19:16:13+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T17-16-13Z.json,1774544400,2064.59,0.7774,-4.6334,-3.454,5.4108,0.7774,-4.6334,-2.0663,5.4108,5.0063,-5.6772,-0.3512,10.6835,10.1061,-5.6772,7.6015,15.7833,3,1,-1.4749,104,1,-5.6772,119,18,-5.6772,132,18,-5.6772,144,77,-5.6772
ETH-USDT,2026-03-26T19:21:23+00:00,2026-03-26T21:21:23+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T19-21-23Z.json,1774551600,2045.55,1.7154,-3.7457,-3.1908,5.4611,1.7154,-3.7457,-1.2706,5.4611,5.9837,-4.7992,0.5803,10.7829,11.131,-4.7992,8.0399,15.9302,1,13,0.0,1,16,0.0,102,16,-4.7992,117,16,-4.7992,132,,-4.7992
ETH-USDT,2026-03-26T20:48:27+00:00,2026-03-26T22:48:27+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T20-48-27Z.json,1774555200,2070.0,0.3377,-4.8826,-4.0816,5.2203,0.3377,-4.8826,-2.2382,5.2203,4.7319,-5.9237,0.0217,10.6556,9.8184,-5.9237,6.9203,15.742,89,2,-5.9237,101,8,-5.9237,118,15,-5.9237,129,15,-5.9237,290,74,-5.9237
ETH-USDT,2026-03-26T21:43:21+00:00,2026-03-26T23:43:21+02:00,2026-03-26,data/history/2026-03-26/2026-03-26T21-43-21Z.json,1774558800,2070.6,0.3086,-4.9102,-4.0331,5.2188,0.3086,-4.9102,-2.5229,5.2188,4.7015,-5.9509,-0.5549,10.6525,9.7865,-5.9509,6.911,15.7375,88,1,-5.9509,100,7,-5.9509,117,14,-5.9509,128,14,-5.9509,289,73,-5.9509
ETH-USDT,2026-03-26T22:48:29+00:00,2026-03-27T00:48:29+02:00,2026-03-27,data/history/2026-03-27/2026-03-26T22-48-29Z.json,1774562400,2063.59,0.6494,-4.5872,-3.7653,5.2365,0.6494,-4.5872,-2.5756,5.2365,5.0572,-5.6314,-0.0989,10.6887,10.1595,-5.6314,6.8933,15.7909,3,6,-0.3702,87,6,-5.6314,114,13,-5.6314,127,13,-5.6314,139,72,-5.6314
ETH-USDT,2026-03-26T23:45:25+00:00,2026-03-27T01:45:25+02:00,2026-03-27,data/history/2026-03-27/2026-03-26T23-45-25Z.json,1774566000,2058.99,0.8742,-4.374,-3.29,5.2482,0.8742,-4.374,-2.9369,5.2482,5.2919,-5.4206,-0.1928,10.7125,10.4056,-5.4206,6.2832,15.8262,2,5,-0.1117,86,9,-5.4206,113,12,-5.4206,126,12,-5.4206,138,71,-5.4206
ETH-USDT,2026-03-27T03:26:57+00:00,2026-03-27T05:26:57+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T03-26-57Z.json,1774580400,2062.81,0.4504,-4.5511,-3.6319,5.0014,0.4504,-4.5511,-2.3672,5.0014,5.0969,-5.5958,-0.3326,10.6927,10.2011,-5.5958,5.9492,15.7969,77,1,-5.5958,82,5,-5.5958,109,8,-5.5958,122,8,-5.5958,134,67,-5.5958
ETH-USDT,2026-03-27T05:47:28+00:00,2026-03-27T07:47:28+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T05-47-28Z.json,1774587600,2059.04,0.6343,-4.3763,-3.2141,5.0106,0.6343,-4.3763,-2.7727,5.0106,5.2894,-5.4229,0.0869,10.7123,10.4029,-5.4229,6.7046,15.8258,2,3,-0.0306,80,3,-5.4229,107,6,-5.4229,120,6,-5.4229,132,65,-5.4229
ETH-USDT,2026-03-27T07:22:16+00:00,2026-03-27T09:22:16+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T07-22-16Z.json,1774594800,2069.99,-0.0135,-4.8821,-3.228,4.8686,-0.0135,-4.8821,-3.2783,4.8686,4.7324,-5.9232,-0.2628,10.6556,9.8189,-5.9232,5.2416,15.7421,78,1,-5.9232,90,1,-5.9232,107,4,-5.9232,118,4,-5.9232,279,63,-5.9232
ETH-USDT,2026-03-27T09:05:12+00:00,2026-03-27T11:05:12+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T09-05-12Z.json,1774602000,2047.12,-0.1612,-3.8195,-2.4136,3.6583,-0.1612,-3.8195,-2.3062,3.6583,5.9024,-4.8722,0.7362,10.7746,11.0458,-4.8722,7.2932,15.918,68,2,-4.8722,71,2,-4.8722,88,2,-4.8722,105,2,-4.8722,118,,-4.8722
ETH-USDT,2026-03-27T10:04:36+00:00,2026-03-27T12:04:36+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T10-04-36Z.json,1774605600,2041.57,-1.6311,-3.558,-2.3119,1.9269,-0.1009,-3.558,-2.1807,3.4571,6.1903,-4.6136,0.9262,10.8039,11.3476,-4.6136,7.6064,15.9612,66,1,-4.6136,69,1,-4.6136,75,1,-4.6136,102,3,-4.6136,117,,-4.6136
ETH-USDT,2026-03-27T11:03:44+00:00,2026-03-27T13:03:44+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T11-03-44Z.json,1774609200,1989.98,0.9191,-1.0578,0.3618,1.9769,2.489,-1.0578,0.8096,3.5468,8.9433,-2.1407,3.7051,11.084,14.2343,-2.1407,10.6202,16.375,19,2,-1.0578,27,2,-1.0578,28,59,-1.0578,65,,-2.1407,86,,-2.1407
ETH-USDT,2026-03-27T11:52:43+00:00,2026-03-27T13:52:43+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T11-52-43Z.json,1774609200,1991.01,0.8669,-1.109,0.3099,1.9759,2.4359,-1.109,0.7574,3.5449,8.8869,-2.1914,3.6514,11.0783,14.1752,-2.1914,10.563,16.3666,19,2,-1.109,27,2,-1.109,28,59,-1.109,65,,-2.1914,86,,-2.1914
ETH-USDT,2026-03-27T13:39:39+00:00,2026-03-27T15:39:39+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T13-39-39Z.json,1774616400,1984.26,1.21,-0.6038,0.9485,1.8138,2.7844,-0.6038,0.317,3.3882,9.2574,-1.8586,3.238,11.116,14.5636,-1.8586,11.5096,16.4222,4,1,-0.6038,17,57,-0.6038,25,,-0.6038,61,,-1.8586,72,,-1.8586
ETH-USDT,2026-03-27T15:04:56+00:00,2026-03-27T17:04:56+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T15-04-56Z.json,1774623600,1992.82,2.3429,-0.9243,1.7267,3.2672,2.3429,-0.9243,-0.0612,3.2672,8.788,-2.2802,2.9255,11.0682,14.0715,-2.2802,11.6132,16.3517,15,3,-0.9243,23,55,-0.9243,24,55,-0.9243,61,,-2.2802,97,,-2.2802
ETH-USDT,2026-03-27T16:03:37+00:00,2026-03-27T18:03:37+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T16-03-37Z.json,1774627200,1990.09,2.4833,-0.7884,1.7185,3.2717,2.4833,-0.7884,0.4025,3.2717,8.9373,-2.1461,3.2702,11.0834,14.228,-2.1461,11.8055,16.3741,14,2,-0.7884,22,54,-0.7884,23,54,-0.7884,60,,-2.1461,81,,-2.1461
ETH-USDT,2026-03-27T17:07:37+00:00,2026-03-27T19:07:37+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T17-07-37Z.json,1774630800,1993.28,2.3193,-0.9472,1.4373,3.2665,2.3193,-0.9472,0.1144,3.2665,8.7629,-2.3027,2.7683,11.0657,14.0452,-2.3027,12.5888,16.3479,13,1,-0.9472,21,53,-0.9472,22,53,-0.9472,60,,-2.3027,95,,-2.3027
ETH-USDT,2026-03-27T19:08:34+00:00,2026-03-27T21:08:34+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T19-08-34Z.json,1774638000,1980.28,2.991,-0.0141,1.9836,3.0051,2.991,-0.0141,0.7236,3.0051,9.4769,-1.6614,3.4803,11.1383,14.7939,-1.6614,13.6713,16.4552,1,51,-0.0141,11,51,-0.0141,19,,-0.0141,55,,-1.6614,66,,-1.6614
ETH-USDT,2026-03-27T20:53:05+00:00,2026-03-27T22:53:05+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T20-53-05Z.json,1774641600,1985.51,2.7197,-0.2634,1.9219,2.9831,2.7197,-0.2634,0.8164,2.9831,9.1886,-1.9204,3.4611,11.109,14.4915,-1.9204,13.2802,16.4119,10,50,-0.2634,10,50,-0.2634,18,,-0.2634,56,,-1.9204,65,,-1.9204
ETH-USDT,2026-03-27T21:49:00+00:00,2026-03-27T23:49:00+02:00,2026-03-27,data/history/2026-03-27/2026-03-27T21-49-00Z.json,1774645200,1987.09,2.638,-0.3427,1.5737,2.9807,2.638,-0.3427,0.8953,2.9807,9.1018,-1.9984,3.6012,11.1002,14.4005,-1.9984,13.2898,16.3989,9,49,-0.3427,9,49,-0.3427,17,,-0.3427,55,,-1.9984,76,,-1.9984
ETH-USDT,2026-03-27T22:49:22+00:00,2026-03-28T00:49:22+02:00,2026-03-28,data/history/2026-03-28/2026-03-27T22-49-22Z.json,1774648800,1985.89,2.7,-0.2825,1.2362,2.9825,2.7,-1.9392,-1.8062,4.6392,9.1677,-1.9392,3.4544,11.1069,14.4696,-1.9392,12.8844,16.4088,8,48,-0.2825,8,48,-0.2825,16,,-0.2825,54,,-1.9392,75,,-1.9392
ETH-USDT,2026-03-27T23:44:15+00:00,2026-03-28T01:44:15+02:00,2026-03-28,data/history/2026-03-28/2026-03-27T23-44-15Z.json,1774652400,1991.25,2.4236,-0.4198,0.3651,2.8434,2.4236,-2.2031,-0.1582,4.6267,8.8738,-2.2031,2.9911,11.077,14.1615,-2.2031,12.7191,16.3646,7,47,-0.4198,15,47,-0.4198,16,47,-0.4198,53,,-2.2031,74,,-2.2031
ETH-USDT,2026-03-28T03:13:29+00:00,2026-03-28T05:13:29+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T03-13-29Z.json,1774666800,1987.89,2.5967,-0.0322,1.3124,2.6289,2.8145,-2.0378,2.4996,4.8524,9.0578,-2.0378,3.1959,11.0957,14.3544,-2.0378,13.2125,16.3923,3,43,-0.0322,5,43,-0.0322,11,43,-0.0322,49,,-2.0378,70,,-2.0378
ETH-USDT,2026-03-28T05:33:36+00:00,2026-03-28T07:33:36+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T05-33-36Z.json,1774674000,1992.86,2.3409,-0.1902,0.4561,2.531,3.3168,-2.2821,2.7619,5.599,8.7859,-2.2821,3.0394,11.068,14.0692,-2.2821,12.172,16.3514,1,41,0.0,9,41,-0.0271,10,41,-0.0271,47,,-2.2821,83,,-2.2821
ETH-USDT,2026-03-28T07:11:18+00:00,2026-03-28T09:11:18+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T07-11-18Z.json,1774681200,2003.17,1.8141,-0.7039,-0.0519,2.518,3.2114,-2.7851,2.7716,5.9965,8.226,-2.7851,2.519,11.011,13.4821,-2.7851,11.4908,16.2672,7,3,-0.5416,7,39,-0.5416,43,39,-2.7851,48,,-2.7851,81,,-2.7851
ETH-USDT,2026-03-28T08:54:30+00:00,2026-03-28T10:54:30+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T08-54-30Z.json,1774684800,1998.59,2.0474,-0.4763,0.2802,2.5238,3.8152,-2.5623,3.1943,6.3775,8.474,-2.5623,2.5838,11.0363,13.7422,-2.5623,11.7613,16.3045,6,29,-0.3137,6,38,-0.3137,7,38,-0.3137,45,,-2.5623,80,,-2.5623
ETH-USDT,2026-03-28T09:50:47+00:00,2026-03-28T11:50:47+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T09-50-47Z.json,1774688400,1997.71,2.0924,-0.4325,0.1101,2.5249,3.8609,-2.5194,2.9228,6.3803,8.5218,-2.5194,2.615,11.0411,13.7923,-2.5194,12.2841,16.3117,5,28,-0.2698,5,37,-0.2698,6,37,-0.2698,44,,-2.5194,79,,-2.5194
ETH-USDT,2026-03-28T10:47:43+00:00,2026-03-28T12:47:43+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T10-47-43Z.json,1774692000,1994.37,2.2634,-0.2657,0.1344,2.5291,4.0349,-2.3561,3.182,6.391,8.7035,-2.3561,2.9583,11.0596,13.9829,-2.3561,12.2455,16.339,2,27,-0.1028,4,36,-0.1028,5,36,-0.1028,43,,-2.3561,78,,-2.3561
ETH-USDT,2026-03-28T11:38:02+00:00,2026-03-28T13:38:02+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T11-38-02Z.json,1774695600,1997.18,2.1195,-0.4061,0.4461,2.5256,3.8885,-2.4935,3.1519,6.382,8.5506,-2.4935,2.835,11.0441,13.8225,-2.4935,12.1922,16.316,3,26,-0.2433,3,35,-0.2433,4,35,-0.2433,42,,-2.4935,77,,-2.4935
ETH-USDT,2026-03-28T13:16:46+00:00,2026-03-28T15:16:46+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T13-16-46Z.json,1774702800,2003.08,1.8187,-0.9705,-0.6255,2.7892,4.0932,-2.7807,2.7982,6.8739,8.2308,-2.7807,2.3439,11.0115,13.4872,-2.7807,11.6031,16.2679,1,10,0.0,1,33,0.0,37,33,-2.7807,42,,-2.7807,75,,-2.7807
ETH-USDT,2026-03-28T14:47:26+00:00,2026-03-28T16:47:26+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T14-47-26Z.json,1774706400,2026.79,0.6276,-2.129,-1.6849,2.7566,2.8755,-3.918,2.2242,6.7935,6.9647,-3.918,1.117,10.8827,12.1596,-3.918,10.5487,16.0776,1,3,-0.4105,38,8,-3.918,41,23,-3.918,59,32,-3.918,87,,-3.918
ETH-USDT,2026-03-28T15:43:52+00:00,2026-03-28T17:43:52+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T15-43-52Z.json,1774710000,2027.23,0.1361,-2.1502,-1.7576,2.2864,2.8532,-3.9389,1.8552,6.792,6.9415,-3.9389,1.3546,10.8804,12.1353,-3.9389,10.8153,16.0742,35,2,-3.9389,37,7,-3.9389,41,22,-3.9389,58,31,-3.9389,86,,-3.9389
ETH-USDT,2026-03-28T16:49:15+00:00,2026-03-28T18:49:15+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T16-49-15Z.json,1774713600,2024.29,0.1368,-2.0081,-1.2938,2.1449,3.0025,-3.7994,2.0862,6.8019,7.0968,-3.7994,1.7349,10.8962,12.3525,-3.7994,11.8199,16.1518,34,6,-3.7994,36,7,-3.7994,39,21,-3.7994,45,30,-3.7994,85,,-3.7994
ETH-USDT,2026-03-28T17:42:11+00:00,2026-03-28T19:42:11+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T17-42-11Z.json,1774717200,2021.93,0.2226,-1.8937,-1.3042,2.1163,3.1228,-3.6871,2.1316,6.8098,7.2218,-3.6871,1.6549,10.9089,12.4836,-3.6871,11.8847,16.1707,33,5,-3.6871,33,6,-3.6871,38,29,-3.6871,44,29,-3.6871,84,,-3.6871
ETH-USDT,2026-03-28T18:57:28+00:00,2026-03-28T20:57:28+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T18-57-28Z.json,1774720800,2022.99,0.17,-1.9451,-1.2684,2.1152,3.0687,-3.7375,0.4805,6.8063,7.1656,-3.7375,1.6169,10.9032,14.2779,-3.7375,13.9378,18.0154,32,4,-3.7375,32,5,-3.7375,37,28,-3.7375,43,28,-3.7375,83,,-3.7375
ETH-USDT,2026-03-28T19:40:06+00:00,2026-03-28T21:40:06+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T19-40-06Z.json,1774724400,2019.56,0.3402,-1.7786,-1.2354,2.1188,3.2438,-3.574,-0.0158,6.8178,7.3476,-3.574,2.4228,10.9217,14.472,-3.574,14.3863,18.046,31,3,-3.574,31,4,-3.574,36,27,-3.574,42,27,-3.574,82,,-3.574
ETH-USDT,2026-03-28T20:47:13+00:00,2026-03-28T22:47:13+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T20-47-13Z.json,1774728000,2023.67,0.0949,-1.9781,-1.0847,2.073,3.0341,-3.7699,0.0395,6.804,7.1296,-3.7699,1.9499,10.8995,14.4875,-3.7699,13.4296,18.2574,30,2,-3.7699,32,3,-3.7699,35,26,-3.7699,41,26,-3.7699,81,,-3.7699
ETH-USDT,2026-03-28T21:41:13+00:00,2026-03-28T23:41:13+02:00,2026-03-28,data/history/2026-03-28/2026-03-28T21-41-13Z.json,1774731600,2018.36,0.054,-1.7202,-0.6679,1.7742,3.3052,-3.5167,1.149,6.8219,7.4115,-3.5167,2.4545,10.9282,14.7887,-3.5167,13.9296,18.3055,29,1,-3.5167,29,2,-3.5167,32,25,-3.5167,40,25,-3.5167,80,,-3.5167
ETH-USDT,2026-03-28T22:45:33+00:00,2026-03-29T00:45:33+02:00,2026-03-29,data/history/2026-03-29/2026-03-28T22-45-33Z.json,1774735200,2010.44,0.4482,-3.1366,-3.0053,3.5848,3.7121,-3.1366,1.0644,6.8487,7.8346,-3.1366,2.9576,10.9712,15.2409,-3.1366,14.2432,18.3776,26,1,-3.1366,28,1,-3.1366,30,24,-3.1366,34,24,-3.1366,68,,-3.1366
ETH-USDT,2026-03-28T23:42:47+00:00,2026-03-29T01:42:47+02:00,2026-03-29,data/history/2026-03-29/2026-03-28T23-42-47Z.json,1774738800,1998.52,1.0473,-2.5589,-0.5214,3.6062,4.3307,-2.5589,1.3275,6.8896,8.4778,-2.5589,3.2149,11.0367,15.9283,-2.5589,14.4292,18.4872,3,14,-0.3458,4,23,-0.3458,27,23,-2.5589,30,,-2.5589,65,,-2.5589
ETH-USDT,2026-03-29T03:32:33+00:00,2026-03-29T05:32:33+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T03-32-33Z.json,1774753200,2013.98,1.4826,-3.3069,1.1718,4.7895,3.8789,-3.3069,2.6594,7.1858,7.6451,-3.3069,2.142,10.9519,15.0384,-3.3069,10.0701,18.3453,23,2,-3.3069,23,7,-3.3069,26,19,-3.3069,29,19,-3.3069,63,,-3.3069
ETH-USDT,2026-03-29T05:48:41+00:00,2026-03-29T07:48:41+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T05-48-41Z.json,1774760400,2001.95,2.8477,-2.7258,2.2953,5.5736,4.5031,-2.7258,3.2858,7.229,8.2919,-2.7258,2.5595,11.0178,15.7297,-2.7258,10.7475,18.4555,19,5,-2.7258,19,17,-2.7258,21,17,-2.7258,26,,-2.7258,59,,-2.7258
ETH-USDT,2026-03-29T07:17:38+00:00,2026-03-29T09:17:38+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T07-17-38Z.json,1774767600,2002.13,3.265,-2.7346,2.825,5.9996,4.4937,-2.7346,2.5323,7.2283,8.2822,-2.7346,1.9489,11.0168,15.7193,-2.7346,10.7511,18.4538,17,3,-2.7346,17,15,-2.7346,19,15,-2.7346,24,,-2.7346,57,,-2.7346
ETH-USDT,2026-03-29T08:55:36+00:00,2026-03-29T10:55:36+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T08-55-36Z.json,1774771200,2004.19,3.5251,-2.8346,2.9059,6.3597,4.3863,-2.8346,1.7723,7.2209,8.1709,-2.8346,1.7109,11.0054,15.6003,-2.8346,10.4875,18.4349,16,2,-2.8346,18,5,-2.8346,20,14,-2.8346,23,,-2.8346,56,,-2.8346
ETH-USDT,2026-03-29T09:50:07+00:00,2026-03-29T11:50:07+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T09-50-07Z.json,1774774800,1999.91,3.7467,-2.6266,2.8096,6.3733,4.6097,-2.6266,1.8511,7.2363,8.4024,-2.6266,2.2816,11.029,15.8477,-2.6266,10.6845,18.4743,15,4,-2.6266,15,13,-2.6266,17,13,-2.6266,22,,-2.6266,55,,-2.6266
ETH-USDT,2026-03-29T10:50:24+00:00,2026-03-29T12:50:24+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T10-50-24Z.json,1774778400,1997.05,3.8952,-2.4872,3.0435,6.3824,4.7595,-2.4872,1.4747,7.2467,8.5576,-2.4872,2.4306,11.0448,16.0136,-2.4872,10.6923,18.5008,1,3,-0.0861,14,12,-2.4872,16,12,-2.4872,19,,-2.4872,54,,-2.4872
ETH-USDT,2026-03-29T11:38:45+00:00,2026-03-29T13:38:45+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T11-38-45Z.json,1774782000,2006.09,3.4271,-2.9266,2.6938,6.3537,4.2874,-2.9266,0.9621,7.214,8.0684,-2.9266,1.7836,10.995,15.4908,-2.9266,9.9278,18.4174,13,2,-2.9266,15,2,-2.9266,17,11,-2.9266,20,,-2.9266,53,,-2.9266
ETH-USDT,2026-03-29T13:17:57+00:00,2026-03-29T15:17:57+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T13-17-57Z.json,1774789200,1990.55,4.7484,-2.1687,3.4453,6.9172,5.1016,-2.1687,4.1159,7.2704,8.9121,-2.1687,1.8497,11.0809,16.3925,-2.1687,10.2881,18.5612,1,9,-0.323,11,9,-2.1687,13,9,-2.1687,15,,-2.1687,36,,-2.1687
ETH-USDT,2026-03-29T14:48:58+00:00,2026-03-29T16:48:58+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T14-48-58Z.json,1774792800,1992.64,4.6386,-2.2714,3.9761,6.9099,4.9914,-2.2714,2.6728,7.2627,8.7979,-2.2714,2.3778,11.0692,16.2704,-2.2714,9.5271,18.5417,2,8,-0.3162,10,8,-2.2714,12,8,-2.2714,14,,-2.2714,50,,-2.2714
ETH-USDT,2026-03-29T15:44:08+00:00,2026-03-29T17:44:08+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T15-44-08Z.json,1774796400,1991.6,4.6932,-2.2203,3.6774,6.9135,5.0462,-2.2203,3.9591,7.2665,8.8547,-2.2203,3.2301,11.075,16.3311,-2.2203,9.6315,18.5514,1,7,0.0,9,7,-2.2203,11,7,-2.2203,13,,-2.2203,34,,-2.2203
ETH-USDT,2026-03-29T16:49:34+00:00,2026-03-29T18:49:34+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T16-49-34Z.json,1774800000,1998.1,4.3526,-2.5384,3.4243,6.891,5.5207,-2.5384,4.6829,8.0592,8.5006,-2.5384,2.7932,11.039,15.9527,-2.5384,9.3949,18.4911,4,1,-0.5145,8,6,-2.5384,10,6,-2.5384,13,,-2.5384,48,,-2.5384
ETH-USDT,2026-03-29T17:45:55+00:00,2026-03-29T19:45:55+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T17-45-55Z.json,1774803600,1995.56,4.4855,-2.4144,3.4812,6.8998,5.6551,-2.4144,5.3258,8.0694,8.6387,-2.4144,3.1214,11.053,16.1002,-2.4144,9.9396,18.5146,3,5,-0.208,7,5,-2.4144,9,5,-2.4144,12,,-2.4144,47,,-2.4144
ETH-USDT,2026-03-29T18:59:57+00:00,2026-03-29T20:59:57+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T18-59-57Z.json,1774807200,1997.33,4.3929,-2.5008,1.7714,6.8937,5.8814,-2.5008,5.1183,8.3822,8.5424,-2.5008,3.2368,11.0432,15.9974,-2.5008,10.1651,18.4982,2,4,-0.1577,6,4,-2.5008,8,4,-2.5008,11,,-2.5008,46,,-2.5008
ETH-USDT,2026-03-29T19:42:25+00:00,2026-03-29T21:42:25+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T19-42-25Z.json,1774810800,1994.61,4.5352,-2.3679,1.2348,6.9031,6.0257,-2.3679,5.4216,8.3936,8.6904,-2.3679,3.2964,11.0583,16.1555,-2.3679,10.3318,18.5234,1,3,0.0,5,3,-2.3679,7,3,-2.3679,10,,-2.3679,45,,-2.3679
ETH-USDT,2026-03-29T20:48:01+00:00,2026-03-29T22:48:01+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T20-48-01Z.json,1774814400,2001.72,4.1639,-2.7147,1.1365,6.8786,5.6491,-2.7147,5.262,8.3638,8.3044,-2.7147,3.3571,11.019,15.743,-2.7147,10.2832,18.4576,4,2,-2.7147,4,2,-2.7147,6,2,-2.7147,11,,-2.7147,44,,-2.7147
ETH-USDT,2026-03-29T21:44:55+00:00,2026-03-29T23:44:55+02:00,2026-03-29,data/history/2026-03-29/2026-03-29T21-44-55Z.json,1774818000,2004.88,3.9997,-2.868,1.829,6.8677,5.4826,-2.868,4.8876,8.3506,8.1337,-2.868,2.664,11.0017,15.5605,-2.868,10.2924,18.4285,3,1,-2.868,5,1,-2.868,7,1,-2.868,10,,-2.868,43,,-2.868
ETH-USDT,2026-03-29T22:48:28+00:00,2026-03-30T00:48:28+02:00,2026-03-30,data/history/2026-03-30/2026-03-29T22-48-28Z.json,1774821600,1950.02,6.9256,1.2102,4.1959,5.7153,8.4502,1.2102,7.4174,7.2399,11.1758,1.2102,5.9051,9.9655,18.8116,1.2102,12.6629,17.6014,1,,0.0,1,,0.0,1,,0.0,2,,0.0,6,,0.0
ETH-USDT,2026-03-29T23:46:13+00:00,2026-03-30T01:46:13+02:00,2026-03-30,data/history/2026-03-30/2026-03-29T23-46-13Z.json,1774825200,1988.1,4.8775,-0.3777,1.8586,5.2553,6.3729,-0.3777,5.7889,6.7507,9.0463,-0.3777,6.2814,9.4241,16.5359,-0.3777,10.0407,16.9136,1,,-0.3777,1,,-0.3777,3,,-0.3777,5,,-0.3777,26,,-0.3777
ETH-USDT,2026-03-30T03:35:03+00:00,2026-03-30T05:35:03+02:00,2026-03-30,data/history/2026-03-30/2026-03-30T03-35-03Z.json,1774839600,2037.58,2.6757,-1.1676,1.4704,3.8433,3.9375,-1.1676,2.9128,5.1051,6.3983,-1.1676,4.7512,7.5658,13.706,-1.1676,7.5948,14.8735,1,16,-0.0687,2,16,-0.0687,9,,-0.0687,37,,-1.1676,52,,-1.1676
