asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2026-03-09T15:05:37+00:00,2026-03-09T17:05:37+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T15-05-37Z.json,1773068400,2026.48,96,0.2126,1.0607,4.0426,1.9643,4.4333,4.4333,1.0293,0.3291,4.7624,0.3291,4.7624,2.0186,2.5544,1,1,2.3311,-1.3472,2.9371,3.6783,2.3311,-1.3472,1.8915,3.6783,12.3969,-1.3472,13.1519,13.744,16.2276,-1.3472,7.9665,17.5748,14,3,-1.3472,17,8,-1.3472,24,,-1.3472,82,,-1.3472,94,,-1.3472
ETH-USDT,2026-03-09T16:10:36+00:00,2026-03-09T18:10:36+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T16-10-36Z.json,1773072000,2031.99,96,1.2441,2.1331,4.4859,2.5683,4.4725,4.4725,1.0017,0.5482,5.0207,0.5482,5.0207,2.1033,2.7751,1,1,2.0537,-1.6147,2.4173,3.6683,2.0537,-1.6147,1.9877,3.6683,12.0921,-1.6147,13.1974,13.7068,15.9125,-1.6147,5.4326,17.5272,16,1,-1.6147,17,3,-1.6147,23,,-1.6147,81,,-1.6147,93,,-1.6147
ETH-USDT,2026-03-09T17:57:26+00:00,2026-03-09T19:57:26+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T17-57-26Z.json,1773075600,2032.58,96,1.6295,0.9215,4.4126,2.4739,4.3654,4.3654,1.0517,0.6829,5.0483,0.6829,5.0483,1.9353,2.7446,1,1,2.024,-1.6432,2.5883,3.6673,2.024,-1.6432,2.1874,3.6673,12.8325,-1.6432,13.5567,14.4757,15.8788,-1.6432,5.2908,17.5221,15,1,-1.6432,16,1,-1.6432,22,,-1.6432,80,,-1.6432,92,,-1.6432
ETH-USDT,2026-03-09T19:50:04+00:00,2026-03-09T21:50:04+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T19-50-04Z.json,1773082800,2053.43,96,1.1617,3.4072,4.2239,4.1684,3.9753,4.3211,1.0277,1.6913,5.6666,1.6913,6.0124,2.6185,3.6594,1,1,0.9881,-2.6419,-0.5362,3.63,0.9881,-2.6419,1.1464,3.63,12.9179,-2.6419,14.3448,15.5598,14.7022,-2.6419,6.0961,17.3442,20,1,-2.6419,78,1,-2.6419,78,3,-2.6419,88,,-2.6419,148,,-2.6419
ETH-USDT,2026-03-09T20:49:36+00:00,2026-03-09T22:49:36+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T20-49-36Z.json,1773086400,2037.54,96,0.2312,1.8852,3.3455,3.4994,4.0647,4.4132,1.0793,0.8662,4.9309,0.8662,5.2794,1.6847,2.7828,1,1,1.7757,-1.8827,0.477,3.6583,1.7757,-1.8827,1.8964,3.6583,14.0419,-1.8827,15.1992,15.9246,15.5967,-1.8827,6.3356,17.4794,12,2,-1.8827,19,2,-1.8827,77,,-1.8827,77,,-1.8827,89,,-1.8827
ETH-USDT,2026-03-09T21:44:34+00:00,2026-03-09T23:44:34+02:00,2026-03-09,data/history/2026-03-09/2026-03-09T21-44-34Z.json,1773090000,2035.35,96,0.3021,0.6513,3.7301,3.201,4.1718,4.5206,1.0623,0.6569,4.8287,0.6569,5.1775,1.4211,2.6043,1,1,1.8852,-1.7771,0.6215,3.6623,1.8852,-1.7771,1.7781,3.6623,15.1546,-1.7771,16.7706,16.9317,15.7211,-1.7771,6.3105,17.4982,11,1,-1.7771,12,1,-1.7771,76,,-1.7771,76,,-1.7771,88,,-1.7771
ETH-USDT,2026-03-09T22:44:21+00:00,2026-03-10T00:44:21+02:00,2026-03-10,data/history/2026-03-10/2026-03-09T22-44-21Z.json,1773093600,2031.27,96,-0.3635,1.2083,3.9566,3.0599,4.1801,4.5297,1.0866,0.4573,4.6375,0.4573,4.987,1.0556,2.3338,1,1,2.0898,-1.5798,0.0847,3.6696,2.0898,-1.5798,2.6186,3.6696,15.9536,-1.5798,17.4615,17.5334,15.9536,-1.5798,6.3118,17.5334,10,1,-1.5798,11,1,-1.5798,17,,-1.5798,75,,-1.5798,87,,-1.5798
ETH-USDT,2026-03-09T23:38:22+00:00,2026-03-10T01:38:22+02:00,2026-03-10,data/history/2026-03-10/2026-03-09T23-38-22Z.json,1773097200,2007.54,96,-1.2319,0.3775,2.6833,1.6914,3.7862,4.5832,1.1701,-0.7193,3.0669,-0.7193,3.8639,-0.2335,1.1028,1,1,3.2966,0.3955,1.4201,2.9011,3.2966,0.3512,2.8617,2.9454,17.3242,0.3512,17.4691,16.973,17.3242,0.3512,7.299,16.973,4,,0.0,6,,0.0,9,,0.0,16,,0.0,74,,0.0
ETH-USDT,2026-03-10T02:47:44+00:00,2026-03-10T04:47:44+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T02-47-44Z.json,1773108000,2055.0,96,0.8569,1.0901,4.6782,4.3195,2.1869,4.4774,1.1132,1.6068,3.7937,1.6068,6.0842,1.6821,3.2941,1,1,0.9109,-1.6764,-0.7805,2.5873,0.9109,-1.9664,-0.3528,2.8774,14.6146,-1.9664,14.9333,16.581,14.6146,-1.9664,4.4243,16.581,13,1,-1.3713,71,1,-1.9664,71,,-1.9664,81,,-1.9664,141,,-1.9664
ETH-USDT,2026-03-10T04:49:46+00:00,2026-03-10T06:49:46+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T04-49-46Z.json,1773115200,2042.37,96,0.5465,0.181,2.6549,4.5712,2.0824,4.722,1.1319,0.7814,2.8638,0.7814,5.5034,0.8588,2.4603,1,1,1.535,-1.0684,-0.2409,2.6033,1.535,-1.3602,-0.6262,2.8952,15.3234,-1.3602,14.09,16.6836,15.3234,-1.3602,5.3883,16.6836,5,18,-0.0211,11,22,-0.0211,69,,-1.3602,69,,-1.3602,82,,-1.3602
ETH-USDT,2026-03-10T05:57:10+00:00,2026-03-10T07:57:10+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T05-57-10Z.json,1773118800,2054.19,96,2.3237,1.0632,1.9945,5.205,2.7193,5.3437,1.0715,0.7034,3.4228,0.7034,6.0472,1.3484,2.9386,1,1,0.9507,-1.9278,-0.6416,2.8785,0.9507,-1.9278,-1.2827,2.8785,14.6598,-1.9278,12.5436,16.5876,14.6598,-1.9278,4.0079,16.5876,10,1,-0.5963,68,16,-1.9278,68,,-1.9278,78,,-1.9278,138,,-1.9278
ETH-USDT,2026-03-10T07:53:04+00:00,2026-03-10T09:53:04+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T07-53-04Z.json,1773126000,2059.37,96,1.6817,0.2893,3.7064,5.0544,2.3522,5.3715,1.0093,0.9119,3.2641,0.9119,6.2835,1.3744,2.9874,1,1,0.6968,-2.1745,-1.633,2.8713,0.6968,-2.1745,-1.3737,2.8713,14.3714,-2.1745,13.5449,16.5458,14.3714,-2.1745,5.4085,16.5458,8,11,-0.47,66,14,-2.1745,66,22,-2.1745,76,,-2.1745,136,,-2.1745
ETH-USDT,2026-03-10T08:57:54+00:00,2026-03-10T10:57:54+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T08-57-54Z.json,1773129600,2070.44,96,0.7513,1.6147,3.5303,5.604,2.8414,5.8447,0.9611,0.9399,3.7813,0.9399,6.7845,1.7719,3.4226,1,1,0.1584,-2.6975,-2.1672,2.8559,0.1584,-2.6975,-0.8665,2.8559,13.7599,-2.6975,12.7833,16.4574,13.7599,-2.6975,4.656,16.4574,65,4,-2.6975,65,4,-2.6975,74,14,-2.6975,77,,-2.6975,139,,-2.6975
ETH-USDT,2026-03-10T09:57:42+00:00,2026-03-10T11:57:42+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T09-57-42Z.json,1773133200,2075.13,96,1.3356,1.9545,2.6185,5.3168,3.0629,6.0594,0.9412,0.9358,3.9988,0.9358,6.9952,1.892,3.544,1,1,-0.0679,-2.9174,-2.2948,2.8495,-0.0679,-2.9174,-0.4674,2.8495,13.5028,-2.9174,12.0176,16.4202,13.5028,-2.9174,3.993,16.4202,64,1,-2.9174,64,3,-2.9174,74,12,-2.9174,76,,-2.9174,139,,-2.9174
ETH-USDT,2026-03-10T10:57:10+00:00,2026-03-10T12:57:10+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T10-57-10Z.json,1773136800,2069.24,96,1.0712,1.8693,3.1001,4.5123,3.0717,6.0766,0.9437,0.6539,3.7255,0.6539,6.7305,1.4736,3.1543,1,1,0.2165,-2.6411,-1.833,2.8576,0.2165,-2.6411,0.302,2.8576,13.8258,-2.6411,11.9875,16.4669,13.8258,-2.6411,4.622,16.4669,63,2,-2.6411,63,8,-2.6411,63,16,-2.6411,75,,-2.6411,137,,-2.6411
ETH-USDT,2026-03-10T11:45:21+00:00,2026-03-10T13:45:21+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T11-45-21Z.json,1773140400,2067.93,96,0.6689,3.0082,3.397,4.7398,3.0252,6.0955,0.9224,0.5759,3.6012,0.5759,6.6714,1.2688,2.9889,1,1,0.28,-2.5794,-1.6422,2.8594,0.28,-2.5794,0.3419,2.8594,13.898,-2.5794,12.2388,16.4773,13.898,-2.5794,4.5379,16.4773,62,1,-2.5794,62,7,-2.5794,62,15,-2.5794,74,,-2.5794,136,,-2.5794
ETH-USDT,2026-03-10T13:24:03+00:00,2026-03-10T15:24:03+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T13-24-03Z.json,1773147600,2057.74,96,-0.0792,1.6012,1.374,5.6243,3.0402,6.1257,0.9064,0.0836,3.1238,0.0836,6.2092,0.6135,2.2513,1,1,0.7766,-2.097,-0.4097,2.8735,0.7766,-2.097,0.5778,2.8735,14.462,-2.097,14.047,16.5589,14.462,-2.097,5.2499,16.5589,2,5,0.0,60,8,-2.097,60,16,-2.097,70,,-2.097,130,,-2.097
ETH-USDT,2026-03-10T15:05:16+00:00,2026-03-10T17:05:16+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T15-05-16Z.json,1773154800,2086.0,96,0.5238,1.8664,2.7981,7.0985,3.8476,6.8912,1.0322,0.5887,4.4362,0.5887,7.4799,1.7737,3.366,1,1,-0.7953,-3.4233,-1.0158,2.628,-0.7291,-3.4233,-1.6505,2.6942,12.9113,-3.4233,13.0302,16.3346,12.9113,-3.4233,2.6189,16.3346,58,1,-3.4233,58,3,-3.4233,70,3,-3.4233,128,11,-3.4233,133,,-3.4233
ETH-USDT,2026-03-10T16:11:35+00:00,2026-03-10T18:11:35+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T16-11-35Z.json,1773158400,2081.11,96,0.5736,1.6509,2.0812,7.0117,3.6495,6.7003,1.065,0.5622,4.2117,0.5622,7.2625,1.4476,2.9787,1,1,-0.8856,-3.1964,-0.4195,2.3108,-0.4959,-3.1964,-0.1413,2.7005,13.1766,-3.1964,12.2833,16.373,13.1766,-3.1964,2.8591,16.373,57,2,-3.1964,57,2,-3.1964,69,5,-3.1964,70,13,-3.1964,132,,-3.1964
ETH-USDT,2026-03-10T17:58:01+00:00,2026-03-10T19:58:01+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T17-58-01Z.json,1773162000,2085.19,96,0.8347,1.5091,2.5883,7.1152,3.6424,6.6872,1.0897,0.7568,4.3991,0.7568,7.4439,1.5231,3.0259,1,1,-0.916,-3.3858,-0.3909,2.4698,-0.6906,-3.3858,-0.4834,2.6952,12.9552,-3.3858,11.9217,16.341,12.9552,-3.3858,2.1048,16.341,56,1,-3.3858,56,1,-3.3858,68,1,-3.3858,126,9,-3.3858,131,,-3.3858
ETH-USDT,2026-03-10T19:49:09+00:00,2026-03-10T21:49:09+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T19-49-09Z.json,1773169200,2044.29,96,-0.7761,-0.7323,-0.4451,3.76,3.7152,6.4736,1.2792,-1.2288,2.4864,-1.2288,5.2449,-0.5512,0.787,0,1,1.2963,-1.4528,1.5986,2.7491,1.2963,-1.4528,0.4476,2.7491,15.2151,-1.4528,14.4578,16.6679,15.2151,-1.4528,4.063,16.6679,20,2,-1.4528,22,7,-1.4528,54,,-1.4528,54,,-1.4528,124,,-1.4528
ETH-USDT,2026-03-10T20:48:04+00:00,2026-03-10T22:48:04+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T20-48-04Z.json,1773172800,2047.26,96,-1.5915,-1.1196,0.477,3.8385,3.7098,6.4642,1.2179,-1.0819,2.6279,-1.0819,5.3823,-0.4263,0.855,1,1,1.1493,-1.5958,1.4126,2.7451,1.1493,-1.5958,1.2939,2.7451,15.0479,-1.5958,13.8307,16.6437,15.0479,-1.5958,5.2348,16.6437,19,1,-1.5958,22,6,-1.5958,53,,-1.5958,53,,-1.5958,123,,-1.5958
ETH-USDT,2026-03-10T21:38:29+00:00,2026-03-10T23:38:29+02:00,2026-03-10,data/history/2026-03-10/2026-03-10T21-38-29Z.json,1773176400,2048.0,96,-1.8217,-1.3074,0.6215,4.3748,3.7085,6.4619,1.181,-1.0454,2.6631,-1.0454,5.4165,-0.4158,0.8027,1,1,1.1128,-1.6313,1.1494,2.7441,1.1128,-1.6313,1.043,2.7441,15.0063,-1.6313,14.4834,16.6377,15.0063,-1.6313,5.0654,16.6377,18,1,-1.6313,22,5,-1.6313,52,,-1.6313,52,,-1.6313,122,,-1.6313
ETH-USDT,2026-03-10T22:43:53+00:00,2026-03-11T00:43:53+02:00,2026-03-11,data/history/2026-03-11/2026-03-10T22-43-53Z.json,1773180000,2032.99,96,-2.6495,-1.7519,0.0847,4.0446,3.7359,6.5096,1.2446,-1.7915,1.9444,-1.7915,4.7182,-1.1492,-0.0171,1,1,1.8593,-0.9051,2.5317,2.7644,1.8593,-0.9051,1.698,2.7644,15.8555,-0.9051,15.1998,16.7605,15.8555,-0.9051,6.0266,16.7605,16,4,-0.9051,17,,-0.9051,51,,-0.9051,51,,-0.9051,63,,-0.9051
ETH-USDT,2026-03-10T23:37:43+00:00,2026-03-11T01:37:43+02:00,2026-03-11,data/history/2026-03-11/2026-03-10T23-37-43Z.json,1773183600,2036.05,96,-2.3566,-1.5416,1.4201,4.1415,2.6488,6.0627,1.1732,-1.6385,1.0103,-1.6385,4.4243,-1.0575,0.0504,1,1,1.7062,-1.054,1.4214,2.7602,1.7062,-1.054,2.8103,2.7602,15.6813,-1.054,14.5836,16.7353,15.6813,-1.054,6.2719,16.7353,16,3,-1.054,16,6,-1.054,50,,-1.054,50,,-1.054,62,,-1.054
ETH-USDT,2026-03-11T02:47:20+00:00,2026-03-11T04:47:20+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T02-47-20Z.json,1773194400,2038.96,96,-0.4054,-1.9905,-0.7805,3.8611,2.3963,4.5303,1.0832,-1.4934,0.9029,-1.4934,3.0368,-0.9567,-0.0427,0,1,1.5611,-1.1952,0.4311,2.7563,3.5631,-1.1952,4.3208,4.7583,15.5162,-1.1952,14.8644,16.7115,15.5162,-1.1952,6.0089,16.7115,13,1,-1.1952,13,3,-1.1952,47,,-1.1952,47,,-1.1952,59,,-1.1952
ETH-USDT,2026-03-11T04:51:41+00:00,2026-03-11T06:51:41+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T04-51-41Z.json,1773201600,2037.45,96,0.2194,-2.4359,-0.4816,2.4076,2.35,4.1979,1.0405,-1.5686,0.7814,-1.5686,2.6293,-0.9732,-0.19,0,1,1.6364,-1.122,-0.3863,2.7583,3.6398,-1.122,4.0511,4.7618,15.6019,-1.122,14.9471,16.7238,15.6019,-1.122,6.3933,16.7238,11,1,-1.122,11,1,-1.122,45,,-1.122,45,,-1.122,57,,-1.122
ETH-USDT,2026-03-11T06:00:11+00:00,2026-03-11T08:00:11+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T06-00-11Z.json,1773208800,2015.35,96,-1.2901,-2.7885,-1.6562,0.1307,2.7201,4.2439,1.101,-2.6824,0.0377,-2.6824,1.5615,-1.9614,-1.3064,0,1,2.7509,0.0194,0.5711,2.7315,4.7763,0.0194,4.7515,4.757,16.8695,0.0194,15.6618,16.8502,16.8695,0.0194,7.822,16.8502,8,,0.0,8,,0.0,9,,0.0,43,,0.0,53,,0.0
ETH-USDT,2026-03-11T07:08:48+00:00,2026-03-11T09:08:48+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T07-08-48Z.json,1773212400,2025.74,96,-0.7486,-0.9074,-1.633,2.0128,2.7062,3.8139,1.0316,-2.1558,0.5504,-2.1558,1.6582,-1.4097,-0.8486,0,1,2.2239,-0.4936,0.2636,2.7175,4.2389,-0.4936,3.7813,4.7326,16.2701,-0.4936,14.682,16.7638,16.2701,-0.4936,7.2354,16.7638,7,,-0.4936,8,,-0.4936,11,,-0.4936,42,,-0.4936,54,,-0.4936
ETH-USDT,2026-03-11T08:57:02+00:00,2026-03-11T10:57:02+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T08-57-02Z.json,1773216000,2025.57,96,-0.6567,-1.0595,-2.1672,1.2866,2.8229,3.8142,1.0643,-2.1643,0.6586,-2.1643,1.6499,-1.3282,-0.8829,0,1,2.2325,-0.4853,1.3295,2.7178,4.2477,-0.4853,4.498,4.733,16.2799,-0.4853,14.8057,16.7652,16.2799,-0.4853,8.1434,16.7652,6,,-0.4853,7,,-0.4853,9,,-0.4853,41,,-0.4853,53,,-0.4853
ETH-USDT,2026-03-11T09:57:54+00:00,2026-03-11T11:57:54+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T09-57-54Z.json,1773219600,2027.51,96,-0.0857,-1.0005,-2.2948,0.2636,2.8202,3.8106,1.0266,-2.0666,0.7536,-2.0666,1.744,-1.1383,-0.7935,0,1,2.1346,-0.2954,1.8703,2.4301,4.1479,-0.2954,4.4044,4.4434,16.1686,-0.2954,14.6465,16.464,16.1686,-0.2954,7.4693,16.464,5,,-0.2954,6,,-0.2954,10,,-0.2954,40,,-0.2954,52,,-0.2954
ETH-USDT,2026-03-11T10:56:49+00:00,2026-03-11T12:56:49+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T10-56-49Z.json,1773223200,2031.31,96,-0.4904,-0.0826,-1.833,1.2103,2.8149,3.8035,0.9876,-1.8756,0.9393,-1.8756,1.9278,-0.8767,-0.6322,0,1,1.9436,-0.482,2.175,2.4255,4.0201,-0.482,5.015,4.502,15.9513,-0.482,14.7038,16.4332,15.9513,-0.482,7.7467,16.4332,4,,-0.482,5,,-0.482,39,,-0.482,39,,-0.482,51,,-0.482
ETH-USDT,2026-03-11T11:45:33+00:00,2026-03-11T13:45:33+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T11-45-33Z.json,1773226800,2033.97,96,-0.3449,-0.1684,-1.6422,1.699,2.8113,3.7341,0.9573,-1.7424,1.0688,-1.7424,1.9917,-0.6783,-0.5365,0,1,1.8103,-0.5285,2.0172,2.3388,4.3486,-0.5285,4.7208,4.8772,15.7996,-0.5285,14.015,16.3282,15.7996,-0.5285,7.4829,16.3282,4,1,-0.527,4,,-0.527,38,,-0.5285,38,,-0.5285,50,,-0.5285
ETH-USDT,2026-03-11T13:24:31+00:00,2026-03-11T15:24:31+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T13-24-31Z.json,1773234000,2049.31,96,1.1635,0.4062,-0.5325,0.9587,2.7902,3.7061,0.9482,-0.9808,1.8094,-0.9808,2.7253,0.1474,0.1717,0,1,1.0482,-1.2731,0.9916,2.3213,4.504,-1.2731,7.3532,5.7771,14.9328,-1.2731,9.53,16.2059,14.9328,-1.2731,7.2585,16.2059,2,13,0.0,6,13,0.0,36,,-1.2731,36,,-1.2731,106,,-1.2731
ETH-USDT,2026-03-11T15:59:00+00:00,2026-03-11T17:59:00+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T15-59-00Z.json,1773241200,2065.43,96,1.8703,1.7829,-0.9861,1.7844,2.7684,3.6772,1.1048,-0.1927,2.5757,-0.1927,3.4845,0.9153,0.8426,0,1,0.2595,-2.0436,-0.671,2.3032,3.898,-2.0436,4.8547,5.9416,14.0358,-2.0436,6.3231,16.0795,14.0358,-2.0436,5.3863,16.0795,34,10,-2.0436,34,11,-2.0436,34,12,-2.0436,46,,-2.0436,107,,-2.0436
ETH-USDT,2026-03-11T17:06:02+00:00,2026-03-11T19:06:02+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T17-06-02Z.json,1773248400,2077.04,96,2.1175,1.7653,-0.3909,2.1874,2.5931,3.6566,1.0296,0.5272,3.1203,0.3673,4.024,1.5323,1.3289,0,1,-0.3009,-2.5912,-0.0929,2.2903,3.3172,-2.5912,3.0837,5.9084,13.3984,-2.5912,5.1535,15.9896,13.3984,-2.5912,4.7601,15.9896,32,5,-2.5912,32,7,-2.5912,42,9,-2.5912,44,,-2.5912,107,,-2.5912
ETH-USDT,2026-03-11T18:01:17+00:00,2026-03-11T20:01:17+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T18-01-17Z.json,1773252000,2070.71,96,1.7298,2.2169,-0.1182,2.3639,2.6807,3.6678,1.0466,0.1434,2.8242,0.0628,3.7306,1.2106,0.9624,0,1,0.0039,-2.2934,-0.4168,2.2973,3.6331,-2.2934,1.8317,5.9265,13.745,-2.2934,7.228,16.0385,13.745,-2.2934,4.9558,16.0385,31,5,-2.2934,31,7,-2.2934,40,8,-2.2934,43,,-2.2934,105,,-2.2934
ETH-USDT,2026-03-11T19:07:27+00:00,2026-03-11T21:07:27+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T19-07-27Z.json,1773255600,2076.97,96,-0.256,2.529,1.5986,1.1464,2.8195,3.7232,1.0127,0.2975,3.117,0.2975,4.0208,1.4306,1.2342,1,1,-0.4848,-2.5879,-1.1329,2.1031,3.3207,-2.5879,1.3958,5.9086,13.4022,-2.5879,5.6101,15.9901,13.4022,-2.5879,4.4575,15.9901,30,3,-2.5879,30,5,-2.5879,40,7,-2.5879,42,,-2.5879,105,,-2.5879
ETH-USDT,2026-03-11T20:47:36+00:00,2026-03-11T22:47:36+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T20-47-36Z.json,1773259200,2076.18,96,-0.0688,2.4925,1.4126,1.8964,2.7127,3.6582,0.9848,0.3675,3.0802,0.3261,3.9842,1.331,1.1554,1,1,-0.4658,-2.5508,-0.117,2.0851,3.36,-2.5508,1.8019,5.9109,13.4454,-2.5508,5.7062,15.9962,13.4454,-2.5508,4.6614,15.9962,29,2,-2.5508,29,5,-2.5508,39,6,-2.5508,41,,-2.5508,104,,-2.5508
ETH-USDT,2026-03-11T21:45:09+00:00,2026-03-11T23:45:09+02:00,2026-03-11,data/history/2026-03-11/2026-03-11T21-45-09Z.json,1773262800,2071.54,96,0.2958,2.1716,1.1494,1.7781,2.7188,3.6664,0.9641,0.1443,2.8631,0.1028,3.7692,1.0562,0.8922,1,1,-0.2428,-2.3326,-0.1052,2.0897,3.5915,-2.3326,2.1771,5.9241,13.6995,-2.3326,6.4155,16.032,13.6995,-2.3326,4.7124,16.032,28,2,-2.3326,28,4,-2.3326,38,5,-2.3326,40,,-2.3326,102,,-2.3326
ETH-USDT,2026-03-11T22:38:30+00:00,2026-03-12T00:38:30+02:00,2026-03-12,data/history/2026-03-12/2026-03-11T22-38-30Z.json,1773266400,2084.46,96,0.5829,2.6165,2.5317,2.6186,2.7019,3.6436,0.9321,0.7633,3.4652,0.722,4.3656,1.5734,1.4633,1,1,-0.8611,-2.9379,-0.8132,2.0768,2.9494,-2.9379,0.9715,5.8874,12.9947,-2.9379,5.718,15.9327,12.9947,-2.9379,4.7442,15.9327,27,1,-2.9379,27,1,-2.9379,39,4,-2.9379,97,,-2.9379,102,,-2.9379
ETH-USDT,2026-03-11T23:36:59+00:00,2026-03-12T01:36:59+02:00,2026-03-12,data/history/2026-03-12/2026-03-11T23-36-59Z.json,1773270000,2064.99,96,-0.9811,1.5251,1.3542,2.8617,2.7274,2.769,0.9859,-0.1724,2.555,-0.214,2.555,0.5683,0.4571,1,1,0.0736,-2.0228,1.3695,2.0964,3.9201,-2.0228,1.3995,5.9429,14.0601,-2.0228,6.6916,16.0829,14.0601,-2.0228,5.4349,16.0829,26,2,-2.0228,26,3,-2.0228,26,4,-2.0228,38,,-2.0228,99,,-2.0228
ETH-USDT,2026-03-12T02:52:44+00:00,2026-03-12T04:52:44+02:00,2026-03-12,data/history/2026-03-12/2026-03-12T02-52-44Z.json,1773280800,2047.75,96,-1.3693,-1.4372,0.4311,-0.3528,2.7503,2.7923,1.0408,-1.0157,1.7346,-1.0577,1.7346,-0.3524,-0.4411,1,0,3.1185,-1.1979,3.873,4.3164,4.795,-1.1979,2.3382,5.9929,15.0204,-1.1979,7.6787,16.2183,15.0204,-1.1979,5.7614,16.2183,9,1,-1.1979,22,1,-1.1979,23,,-1.1979,23,,-1.1979,93,,-1.1979
ETH-USDT,2026-03-12T04:55:57+00:00,2026-03-12T06:55:57+02:00,2026-03-12,data/history/2026-03-12/2026-03-12T04-55-57Z.json,1773288000,2029.58,96,-2.6328,-2.0653,-0.5751,-0.866,2.775,2.8173,1.0537,-1.9201,0.8549,-1.9625,0.8549,-1.2244,-1.294,0,0,4.0417,-0.1907,4.4546,4.2324,5.7332,-0.1907,3.7569,5.9239,16.0501,-0.1907,9.0457,16.2408,16.0501,-0.1907,6.1387,16.2408,6,,-0.1907,6,,-0.1907,20,,-0.1907,21,,-0.1907,33,,-0.1907
ETH-USDT,2026-03-12T06:02:18+00:00,2026-03-12T08:02:18+02:00,2026-03-12,data/history/2026-03-12/2026-03-12T06-02-18Z.json,1773295200,2026.86,96,-1.5064,-2.5389,0.0523,-1.0945,2.7787,2.8211,0.9536,-2.0569,0.7218,-2.0993,0.7218,-1.3326,-1.3775,1,0,4.1813,0.0074,4.1567,4.1739,5.8751,0.0074,3.2375,5.8677,16.2059,0.0074,8.3183,16.1985,16.2059,0.0074,4.8415,16.1985,2,,0.0,4,,0.0,18,,0.0,19,,0.0,31,,0.0
ETH-USDT,2026-03-12T07:10:25+00:00,2026-03-12T09:10:25+02:00,2026-03-12,data/history/2026-03-12/2026-03-12T07-10-25Z.json,1773298800,2031.08,96,-1.2183,-2.2405,0.2636,-1.3737,2.5031,2.8153,0.9034,-1.8448,0.6583,-1.8872,0.9281,-1.1474,-1.1486,1,0,3.9649,0.7346,3.5085,3.2303,5.6551,0.7346,2.3697,4.9205,15.9644,0.7346,7.4305,15.2298,15.9644,0.3092,4.6207,15.6552,3,,0.0,3,,0.0,18,,0.0,18,,0.0,30,,0.0
